ABDCQF01,ABDCQF02,ABDCQF03,ABDCQF04,BS,CALI,DRHO,DT,GR,NPHI,PEF,RACEHM,RACELM,RD,RHOB,RM,ROP,RPCEHM,RPCELM,RT,BVW,COAL_FLAG,KLOGH,PHIF,SAND_FLAG,SW,VCARB,VSH
2.5699,2.5782,2.5661,2.571,8.5,8.6719,0.0672,76.9095,47.1406,0.1304,6.0782,1.5798,1.5038,1.6942,2.5684,1.9246,22.0357,1.9246,1.6942,1.9246,0.061,0.0,0.0256,0.061,0.0,1.0,0.1969,0.2678
2.5783,2.5865,2.5669,2.5706,8.5,8.6719,0.0709,76.8597,50.5814,0.1544,6.0894,1.5599,1.5182,1.6421,2.5716,1.7432,21.952,1.7432,1.6421,1.7432,0.0592,0.0,0.0196,0.0592,0.0,1.0,0.1671,0.2964
2.5774,2.5891,2.5654,2.5651,8.5,8.6719,0.0727,76.9679,60.0831,0.1715,6.1018,1.5409,1.5397,1.5664,2.5701,1.5135,21.8669,1.5135,1.5664,1.5135,0.0601,0.0,0.0117,0.0601,0.0,1.0,0.0771,0.3754
2.5699,2.5824,2.5592,2.5569,8.5,8.6719,0.0697,77.3148,77.2326,0.1759,6.1328,1.5361,1.5618,1.4854,2.5632,1.3523,21.0238,1.3523,1.4854,1.3523,0.0638,0.0,0.0051,0.0638,0.0,1.0,0.0,0.5184
2.5612,2.5706,2.552,2.5511,8.5,8.6719,0.0619,77.7527,88.1703,0.1671,6.2168,1.5287,1.5785,1.4738,2.5558,1.3039,20.1808,1.3039,1.4738,1.3039,0.0679,0.0,0.0032,0.0679,0.0,1.0,0.0,0.6097
2.5593,2.5637,2.5499,2.5543,8.5,8.625,0.0533,78.0764,91.1203,0.1507,6.3627,1.5083,1.5797,1.5744,2.5554,1.4914,19.3392,1.4914,1.5744,1.4914,0.0681,0.0,0.0027,0.0681,0.0,1.0,0.0,0.6343
2.57,2.5704,2.5594,2.5707,8.5,8.625,0.0503,77.6255,91.8278,0.1282,6.5148,1.6486,1.6057,1.6438,2.5673,1.5955,19.3235,1.5955,1.6438,1.5955,0.0616,0.0,0.002,0.0616,0.0,1.0,0.0,0.6402
2.5896,2.5882,2.5814,2.5942,8.5,8.625,0.0567,77.1468,90.8316,0.1119,6.5761,1.7717,1.6455,1.7616,2.5882,1.804,19.3078,1.804,1.7616,1.804,0.0502,0.0,0.0013,0.0502,0.0,1.0,0.0,0.6321
2.6028,2.6025,2.6038,2.6109,8.5,8.625,0.0673,76.6142,78.8425,0.1042,6.4863,1.7966,1.6545,1.8759,2.6041,2.026,19.2931,2.026,1.8759,2.026,0.0415,0.0,0.0019,0.0415,0.0,1.0,0.0,0.5323
2.5994,2.603,2.6125,2.6091,8.5,8.625,0.0722,75.7968,61.6375,0.1016,6.2833,1.8085,1.65,1.9149,2.6036,2.1224,19.8553,2.1224,1.9149,2.1224,0.0417,0.0,0.0051,0.0417,0.0,1.0,0.1185,0.3888
2.5835,2.5929,2.6025,2.5915,8.5,8.6719,0.0682,75.0112,52.342,0.1,6.0562,1.8366,1.6496,1.9856,2.5892,2.2802,20.4176,2.2803,1.9856,2.2803,0.0496,0.0,0.012,0.0496,0.0,1.0,0.1821,0.3113
2.5694,2.5836,2.5825,2.5715,8.5,8.6719,0.0599,74.1984,46.1212,0.1045,5.8791,1.8532,1.6535,2.0194,2.5731,2.3624,20.9798,2.3624,2.0194,2.3624,0.0584,0.0,0.0244,0.0584,0.0,1.0,0.2175,0.2594
2.5687,2.5826,2.5685,2.5618,8.5,8.625,0.0538,72.7497,41.1551,0.1128,5.7999,1.8604,1.6521,2.0295,2.5664,2.4017,21.484,2.4017,2.0295,2.4017,0.0621,0.0,0.0377,0.0621,0.0,1.0,0.2611,0.218
2.582,2.5889,2.5651,2.5655,8.5,8.625,0.052,71.5859,40.3186,0.1172,5.8573,1.8492,1.651,2.0354,2.5708,2.4217,21.9883,2.4217,2.0354,2.4217,0.0597,0.0,0.0359,0.0597,0.0,1.0,0.2809,0.211
2.6049,2.5999,2.5694,2.578,8.5,8.6719,0.0545,70.6723,41.8233,0.1171,6.0204,1.8009,1.6424,2.0257,2.5823,2.4085,22.4929,2.4085,2.0256,2.4085,0.0534,0.0,0.0256,0.0534,0.0,1.0,0.2877,0.2235
2.6291,2.6147,2.5764,2.5896,8.5,8.6719,0.0605,70.3282,44.1631,0.1187,6.1884,1.7663,1.6361,1.9404,2.5949,2.1646,23.1711,2.1645,1.9404,2.1645,0.0465,0.0,0.017,0.0465,0.0,1.0,0.2864,0.243
2.6431,2.6288,2.5829,2.5911,8.5,8.6719,0.0685,70.3696,47.8117,0.1202,6.2532,1.7801,1.6445,1.8276,2.6025,1.8572,23.8493,1.8572,1.8276,1.8572,0.0424,0.0,0.0117,0.0424,0.0,1.0,0.2587,0.2734
2.6383,2.6308,2.5871,2.5788,8.5,8.6719,0.0752,70.7993,49.36,0.1231,6.1859,1.7666,1.6364,1.7539,2.6001,1.7484,24.5269,1.7484,1.7539,1.7484,0.0437,0.0,0.0112,0.0437,0.0,1.0,0.236,0.2863
2.6167,2.6158,2.5846,2.5598,8.5,8.6484,0.0772,71.5736,49.424,0.1278,6.0828,1.6859,1.6045,1.7528,2.5868,1.8435,24.8186,1.8435,1.7528,1.8435,0.0509,0.0,0.015,0.0509,0.0,1.0,0.2086,0.2869
2.5908,2.5915,2.5763,2.5445,8.5,8.625,0.0766,72.3497,49.4347,0.1366,6.0247,1.6256,1.592,1.7165,2.5703,1.8221,25.1103,1.8221,1.7165,1.8221,0.0599,0.0,0.0215,0.0599,0.0,1.0,0.1762,0.287
2.5688,2.5657,2.5649,2.5356,8.5,8.6719,0.0752,73.1165,48.4144,0.1395,6.0195,1.5215,1.5752,1.6016,2.5547,1.612,25.4014,1.612,1.6016,1.612,0.0685,0.0,0.0321,0.0685,0.0,1.0,0.1567,0.2785
2.5511,2.5421,2.5507,2.5274,8.5,8.625,0.0718,73.7519,47.1475,0.1475,6.05,1.4545,1.5774,1.478,2.5392,1.3514,25.2675,1.3514,1.478,1.3514,0.0769,0.0,0.0484,0.0769,0.0,1.0,0.1399,0.2679
2.5377,2.5241,2.5371,2.5176,8.5,8.6719,0.0637,74.2913,48.1045,0.1468,6.1142,1.4255,1.5901,1.423,2.5254,1.2413,25.1337,1.2413,1.423,1.2413,0.0845,0.0,0.062,0.0845,0.0,1.0,0.1048,0.2758
2.5311,2.5175,2.53,2.5123,8.5,8.6406,0.052,74.7036,50.0008,0.1442,6.2362,1.4619,1.5993,1.4724,2.52,1.3072,24.9991,1.3073,1.4724,1.3073,0.0874,0.0,0.0626,0.0874,0.0,1.0,0.0779,0.2916
2.5369,2.5266,2.5351,2.5207,8.5,8.625,0.0437,74.7044,55.3343,0.141,6.3826,1.5459,1.617,1.592,2.5288,1.4477,24.5078,1.4477,1.592,1.4477,0.0826,0.0,0.038,0.0826,0.0,1.0,0.0481,0.336
2.5586,2.5501,2.5532,2.5467,8.5,8.625,0.0443,74.5838,60.2015,0.1348,6.4896,1.6537,1.6267,1.7096,2.552,1.7164,24.0164,1.7165,1.7096,1.7165,0.07,0.0,0.0173,0.07,0.0,1.0,0.0471,0.3766
2.5881,2.5792,2.5772,2.5816,8.5,8.625,0.0531,74.3456,63.8149,0.1316,6.4916,1.7955,1.6408,1.9238,2.5807,2.1851,23.5252,2.1851,1.9238,2.1851,0.0543,0.0,0.0075,0.0543,0.0,1.0,0.0639,0.4067
2.6133,2.606,2.5991,2.6138,8.5,8.6094,0.0644,73.9191,67.1409,0.1307,6.4136,1.9281,1.6624,2.0803,2.6051,2.3715,23.1158,2.3715,2.0803,2.3715,0.0409,0.0,0.0036,0.0409,0.0,1.0,0.0753,0.4345
2.6207,2.6209,2.6109,2.6284,8.5,8.5781,0.0701,73.4439,66.2551,0.1315,6.3632,1.9833,1.6624,2.1187,2.6156,2.3668,22.7064,2.3668,2.1187,2.3668,0.0352,0.0,0.003,0.0352,0.0,1.0,0.0986,0.4271
2.6156,2.6246,2.6143,2.6279,8.5,8.625,0.0707,72.9453,66.0578,0.1235,6.3752,2.0084,1.6059,2.1628,2.6165,2.4481,22.2971,2.4481,2.1628,2.4481,0.0347,0.0,0.003,0.0347,0.0,1.0,0.1017,0.4254
2.6098,2.623,2.6141,2.6233,8.5,8.625,0.071,72.4581,69.0502,0.1182,6.3949,1.9543,1.5376,2.1514,2.6142,2.5408,22.0156,2.5408,2.1514,2.5408,0.036,0.0,0.0027,0.036,0.0,1.0,0.0743,0.4504
2.6064,2.6167,2.6102,2.6162,8.5,8.625,0.0726,71.98,69.3722,0.1155,6.3532,1.8841,1.4717,2.1043,2.6094,2.5292,21.734,2.5292,2.1043,2.5292,0.0386,0.0,0.0029,0.0386,0.0,1.0,0.0648,0.4531
2.6024,2.6047,2.601,2.6057,8.5,8.625,0.074,71.5195,70.825,0.1157,6.233,1.8164,1.4145,2.0504,2.6004,2.4905,21.4525,2.4905,2.0504,2.4905,0.0435,0.0,0.0032,0.0435,0.0,1.0,0.0415,0.4653
2.5959,2.5909,2.5896,2.5947,8.5,8.625,0.0739,71.2254,64.4107,0.1167,6.0754,1.7552,1.3439,1.986,2.5896,2.4177,21.1623,2.4177,1.986,2.4177,0.0494,0.0,0.0059,0.0494,0.0,1.0,0.0728,0.4119
2.5867,2.5818,2.5818,2.5878,8.5,8.625,0.0731,71.0638,55.5438,0.1167,5.9544,1.702,1.2942,1.9151,2.5815,2.3328,20.8721,2.3328,1.9151,2.3328,0.0538,0.0,0.0118,0.0538,0.0,1.0,0.1363,0.3379
2.5762,2.5802,2.5784,2.5845,8.5,8.625,0.0758,71.1739,55.3223,0.1165,5.8984,1.6213,1.2317,1.8349,2.5774,2.2323,20.5819,2.2323,1.8349,2.2323,0.0561,0.0,0.0131,0.0561,0.0,1.0,0.1311,0.336
2.5634,2.5853,2.5755,2.5771,8.5,8.625,0.0871,71.6563,54.8176,0.1201,5.8297,1.5084,1.1415,1.7121,2.5733,2.1835,20.3267,2.1835,1.7121,2.1835,0.0583,0.0,0.0148,0.0583,0.0,1.0,0.1285,0.3318
2.5475,2.5901,2.5662,2.5575,8.5,8.625,0.1068,72.4306,53.2906,0.1322,5.6988,1.3992,1.0735,1.6051,2.5624,2.1134,20.0715,2.1134,1.6051,2.1134,0.0642,0.0,0.0204,0.0642,0.0,1.0,0.1236,0.3191
2.5214,2.5789,2.5398,2.5194,8.5,8.6484,0.1232,73.8297,54.3987,0.1517,5.5179,1.2162,0.9888,1.4278,2.5342,1.9109,19.8167,1.9109,1.4278,1.9109,0.0796,0.0,0.0355,0.0796,0.0,1.0,0.0648,0.3283
2.477,2.5355,2.488,2.4614,8.5,8.6016,0.12,75.5644,55.7406,0.1859,5.3657,1.0575,0.9264,1.2657,2.4822,1.6224,19.7591,1.6223,1.2657,1.6223,0.108,0.0,0.1026,0.108,1.0,1.0,0.0,0.3395
2.4179,2.4655,2.4184,2.3946,8.5,8.5781,0.0979,77.5529,53.7562,0.2121,5.3014,0.8902,0.8646,1.0288,2.415,1.0871,19.7015,1.0871,1.0288,1.0871,0.1406,0.0,0.5008,0.1448,1.0,0.9714,0.0,0.323
2.3652,2.3964,2.3572,2.3423,8.5,8.5781,0.0706,80.0301,50.8771,0.2292,5.3301,0.708,0.7841,0.6802,2.3572,0.5228,19.644,0.5228,0.6802,0.5228,0.1763,0.0,2.0959,0.1763,1.0,1.0,0.0,0.299
2.3363,2.3518,2.3251,2.3189,8.5,8.6016,0.0534,82.1891,50.8246,0.2366,5.3978,0.5891,0.7098,0.5654,2.3268,0.4516,19.6236,0.4516,0.5654,0.4516,0.193,0.0,4.0992,0.193,1.0,1.0,0.0,0.2985
2.3308,2.3332,2.3207,2.3197,8.5,8.5781,0.0496,84.0987,51.207,0.2369,5.4637,0.5351,0.6498,0.5337,2.3223,0.4801,19.6033,0.4801,0.5337,0.4801,0.1955,0.0,4.4248,0.1955,1.0,1.0,0.0,0.3017
2.3368,2.3307,2.3305,2.3289,8.5,8.5781,0.0518,85.6102,50.9128,0.2342,5.5184,0.5264,0.6272,0.5113,2.3297,0.4694,19.5835,0.4694,0.5113,0.4694,0.1914,0.0,3.8277,0.1914,1.0,1.0,0.0,0.2993
2.3446,2.3356,2.3417,2.3353,8.5,8.5781,0.0538,86.658,51.7447,0.2308,5.5686,0.5292,0.6147,0.4975,2.3387,0.445,19.8627,0.445,0.4975,0.445,0.1865,0.0,2.9957,0.1865,1.0,1.0,0.0,0.3062
2.3507,2.3438,2.3506,2.3392,8.5,8.5781,0.0538,87.3054,50.9528,0.227,5.6016,0.5181,0.5996,0.4922,2.3463,0.4443,20.1419,0.4443,0.4922,0.4443,0.1823,0.0,2.6553,0.1823,1.0,1.0,0.0,0.2996
2.3564,2.3543,2.3599,2.3476,8.5,8.625,0.0541,87.4929,51.909,0.2199,5.5985,0.5108,0.5783,0.5092,2.3546,0.487,20.4214,0.487,0.5092,0.487,0.1778,0.0,2.0963,0.1778,1.0,1.0,0.0,0.3075
2.3607,2.3647,2.3697,2.361,8.5,8.625,0.0559,87.5187,56.5515,0.216,5.5557,0.5482,0.5657,0.5423,2.3636,0.5507,20.8194,0.5507,0.5423,0.5507,0.1729,0.0,1.3172,0.1729,1.0,1.0,0.0,0.3463
2.3616,2.3739,2.3782,2.3738,8.5,8.5781,0.0592,87.3792,57.2101,0.216,5.4988,0.5529,0.5563,0.5709,2.3715,0.6183,21.2175,0.6183,0.5709,0.6183,0.1686,0.0,1.0663,0.1686,1.0,1.0,0.0,0.3518
2.3607,2.3822,2.3836,2.3806,8.5,8.625,0.0626,87.2221,53.619,0.2101,5.4594,0.5375,0.5558,0.5613,2.3764,0.5829,21.6153,0.5829,0.5613,0.5829,0.1659,0.0,1.178,0.1659,1.0,1.0,0.0,0.3218
2.3599,2.3882,2.3851,2.3804,8.5,8.625,0.0644,87.0193,52.1117,0.2063,5.4456,0.5405,0.5607,0.5507,2.3782,0.5212,21.8973,0.5212,0.5507,0.5212,0.1649,0.0,1.2356,0.1649,1.0,1.0,0.0,0.3092
2.3618,2.3905,2.3841,2.3779,8.5,8.625,0.064,86.7601,53.8544,0.2012,5.45,0.558,0.5603,0.6063,2.3782,0.6264,22.1792,0.6264,0.6063,0.6264,0.1649,0.0,1.1175,0.1649,1.0,1.0,0.0,0.3238
2.3675,2.3896,2.3816,2.3752,8.5,8.625,0.0621,86.5299,54.2384,0.1974,5.4485,0.6054,0.5677,0.6489,2.3775,0.7021,22.4613,0.7021,0.6489,0.7021,0.1653,0.0,1.1099,0.1653,1.0,1.0,0.0,0.327
2.3745,2.3883,2.3805,2.3726,8.5,8.625,0.0614,86.2888,54.7899,0.1972,5.4252,0.6288,0.5718,0.6643,2.3774,0.7066,22.7825,0.7066,0.6643,0.7066,0.1654,0.0,1.0774,0.1654,1.0,1.0,0.0,0.3316
2.3766,2.385,2.381,2.3684,8.5,8.6484,0.063,86.0274,53.564,0.1981,5.3756,0.6414,0.576,0.6753,2.3754,0.7179,23.1037,0.7179,0.6753,0.7179,0.1664,0.0,1.2082,0.1664,1.0,1.0,0.0,0.3213
2.3691,2.3756,2.3778,2.3601,8.5,8.6484,0.0644,85.6926,54.8719,0.207,5.3233,0.6373,0.5731,0.6808,2.3674,0.7477,23.4246,0.7477,0.6807,0.7477,0.1693,0.0,1.335,0.1708,1.0,0.991,0.0,0.3323
2.3526,2.3574,2.3638,2.3447,8.5,8.6719,0.0604,85.2985,55.0911,0.2095,5.3048,0.606,0.5657,0.6526,2.3504,0.7299,23.6013,0.7299,0.6526,0.7299,0.1713,0.0,1.9129,0.1801,1.0,0.9512,0.0,0.3341
2.3335,2.3362,2.3393,2.3231,8.5,8.5781,0.0501,84.8142,56.3205,0.217,5.3335,0.576,0.5626,0.5981,2.329,0.6366,23.7779,0.6366,0.5981,0.6366,0.1833,0.0,2.8464,0.1918,1.0,0.9557,0.0,0.3444
2.3218,2.3251,2.3179,2.3053,8.5,8.5781,0.0386,84.1908,54.9501,0.2125,5.3856,0.5498,0.5614,0.5459,2.3149,0.5398,23.9542,0.5398,0.5459,0.5398,0.1989,0.0,4.1933,0.1995,1.0,0.9969,0.0,0.333
2.3242,2.3319,2.3137,2.3022,8.5,8.5781,0.0329,83.4137,51.8798,0.202,5.4152,0.5209,0.5608,0.513,2.3173,0.4697,23.9651,0.4697,0.513,0.4697,0.1982,0.0,4.7474,0.1982,1.0,1.0,0.0,0.3074
2.3398,2.3515,2.3275,2.3176,8.5,8.5781,0.034,82.3493,48.1786,0.1891,5.412,0.4925,0.5624,0.4896,2.3341,0.4434,23.976,0.4434,0.4896,0.4434,0.189,0.0,4.0667,0.189,1.0,1.0,0.0,0.2765
2.3618,2.3706,2.3499,2.345,8.5,8.5781,0.0369,80.8658,44.2145,0.1778,5.4204,0.4944,0.5642,0.4974,2.3564,0.4647,23.9869,0.4647,0.4974,0.4647,0.1768,0.0,3.1354,0.1768,1.0,1.0,0.0,0.2435
2.3858,2.3817,2.3743,2.3781,8.5,8.5781,0.0372,79.2454,39.8266,0.1699,5.5083,0.5246,0.5764,0.543,2.3788,0.5214,23.975,0.5215,0.543,0.5215,0.1646,0.0,2.4719,0.1646,1.0,1.0,0.0,0.2069
2.4155,2.3935,2.4047,2.4176,8.5,8.5781,0.0387,77.5745,36.0544,0.1639,5.7126,0.5805,0.5963,0.6167,2.4075,0.604,23.9631,0.604,0.6167,0.604,0.149,0.0,1.6425,0.149,1.0,1.0,0.0,0.1755
2.4522,2.4175,2.4438,2.4623,8.5,8.5781,0.0476,76.311,34.5747,0.1595,5.9501,0.6529,0.6223,0.6948,2.4445,0.7052,23.9512,0.7052,0.6948,0.7052,0.1287,0.0,0.7957,0.1287,1.0,1.0,0.079,0.1631
2.4862,2.4496,2.482,2.5002,8.5,8.5781,0.0652,75.3105,34.6707,0.1581,6.0773,0.7589,0.6572,0.8027,2.4798,0.8599,23.9623,0.8599,0.8027,0.8599,0.1094,0.0,0.3646,0.1094,1.0,1.0,0.1505,0.1639
2.4996,2.4707,2.5,2.5131,8.5,8.5781,0.0814,74.7412,35.5435,0.1582,6.0193,0.8132,0.6763,0.9465,2.493,1.2291,23.9733,1.2292,0.9465,1.2292,0.1022,0.0,0.2598,0.1022,1.0,1.0,0.1688,0.1712
2.4843,2.4648,2.4867,2.4949,8.5,8.625,0.0854,74.6639,38.4519,0.1636,5.833,0.8082,0.6817,0.9714,2.4761,1.3109,23.9839,1.3108,0.9714,1.3108,0.1114,0.0,0.3173,0.1114,1.0,1.0,0.104,0.1954
2.451,2.4369,2.4518,2.4596,8.5,8.5781,0.0755,74.8107,39.0989,0.1699,5.6421,0.7602,0.6876,0.8691,2.4417,0.9429,23.713,0.9429,0.8691,0.9429,0.1302,0.0,0.6494,0.1302,1.0,1.0,0.0321,0.2008
2.4199,2.4081,2.416,2.4282,8.5,8.5781,0.0598,74.9297,41.4483,0.1701,5.5126,0.6873,0.6951,0.7263,2.4107,0.6295,23.4422,0.6295,0.7263,0.6295,0.1472,0.0,1.1204,0.1472,1.0,1.0,0.0,0.2204
2.4043,2.3958,2.3954,2.412,8.5,8.5781,0.0495,75.0998,42.1165,0.1703,5.4246,0.6721,0.6824,0.7195,2.3961,0.6526,23.1709,0.6526,0.7195,0.6526,0.1551,0.0,1.4842,0.1551,1.0,1.0,0.0,0.226
2.4031,2.4006,2.3923,2.4086,8.5,8.5781,0.0484,75.317,42.5098,0.173,5.3429,0.6705,0.6665,0.7339,2.3959,0.7419,22.6965,0.7419,0.7339,0.7419,0.1552,0.0,1.4574,0.1552,1.0,1.0,0.0,0.2292
2.4056,2.4104,2.3958,2.4064,8.5,8.5781,0.053,75.6755,43.6036,0.1783,5.2688,0.6896,0.6547,0.7068,2.3993,0.713,22.2221,0.713,0.7068,0.713,0.1534,0.0,1.2701,0.1534,1.0,1.0,0.0,0.2384
2.4019,2.4136,2.3963,2.3997,8.5,8.625,0.0578,76.2169,42.8647,0.1806,5.2251,0.677,0.6455,0.685,2.3969,0.6726,21.7485,0.6726,0.685,0.6726,0.1547,0.0,1.3968,0.1547,1.0,1.0,0.0,0.2322
2.3906,2.4077,2.39,2.3892,8.5,8.5781,0.0613,76.9091,42.5292,0.1889,5.2214,0.6355,0.6262,0.6554,2.3882,0.6618,21.6708,0.6618,0.6554,0.6618,0.1595,0.0,1.7224,0.1595,1.0,1.0,0.0,0.2295
2.3771,2.3947,2.3784,2.3789,8.5,8.5781,0.0644,77.9229,39.5275,0.1956,5.2334,0.5438,0.5943,0.5807,2.3762,0.5873,21.5932,0.5873,0.5807,0.5873,0.166,0.0,2.6629,0.166,1.0,1.0,0.0,0.2044
2.3639,2.3762,2.365,2.369,8.5,8.5781,0.0657,78.8833,38.6102,0.2025,5.231,0.4826,0.5858,0.485,2.3627,0.4384,21.516,0.4384,0.485,0.4384,0.1734,0.0,3.7734,0.1734,1.0,1.0,0.0,0.1967
2.3514,2.3551,2.3522,2.3561,8.5,8.5781,0.0614,79.7925,39.5068,0.2054,5.2418,0.4721,0.5898,0.4508,2.3499,0.3664,21.7652,0.3664,0.4508,0.3664,0.1804,0.0,4.7436,0.1804,1.0,1.0,0.0,0.2042
2.3469,2.3421,2.347,2.347,8.5,8.6016,0.0507,80.3687,42.1584,0.1992,5.3329,0.4861,0.5834,0.4739,2.3452,0.3803,22.0144,0.3803,0.4739,0.3803,0.183,0.0,4.5168,0.183,1.0,1.0,0.0,0.2262
2.3625,2.3516,2.3586,2.3565,8.5,8.5781,0.0413,80.8676,51.8766,0.1955,5.5108,0.5354,0.5699,0.5911,2.36,0.6207,22.2639,0.6207,0.5911,0.6207,0.1749,0.0,1.8718,0.1749,1.0,1.0,0.0,0.3071
2.3967,2.3826,2.3868,2.3874,8.5,8.5781,0.0421,81.286,65.032,0.1909,5.6735,0.5875,0.5673,0.7001,2.3915,0.891,22.5903,0.891,0.7001,0.891,0.1552,0.0,0.4397,0.1577,1.0,0.9838,0.0,0.417
2.4288,2.4159,2.4162,2.4226,8.5,8.6016,0.0527,81.5248,62.3094,0.1929,5.7361,0.6251,0.5754,0.6803,2.4215,0.7404,22.9167,0.7404,0.6803,0.7404,0.1413,0.0,0.2657,0.1413,1.0,1.0,0.0,0.3945
2.4381,2.4309,2.4298,2.4392,8.5,8.5781,0.0644,81.8684,46.879,0.2009,5.6982,0.6183,0.5794,0.6269,2.4318,0.6058,23.2431,0.6058,0.6269,0.6058,0.1356,0.0,0.5159,0.1356,1.0,1.0,0.0,0.2658
2.4204,2.4201,2.4206,2.4288,8.5,8.5781,0.0704,82.3517,38.0058,0.2093,5.6096,0.5867,0.5708,0.5972,2.4186,0.581,23.5814,0.581,0.5972,0.581,0.1428,0.0,1.1458,0.1428,1.0,1.0,0.0,0.1918
2.39,2.3931,2.3955,2.4002,8.5,8.5781,0.0692,82.485,33.1478,0.2124,5.5043,0.5391,0.5506,0.5558,2.3905,0.578,23.9197,0.578,0.5558,0.578,0.1581,0.0,2.8049,0.1581,1.0,1.0,0.0,0.1513
2.3622,2.3633,2.3663,2.3671,8.5,8.5781,0.0628,82.4818,31.6847,0.2066,5.3933,0.4859,0.5415,0.4863,2.3608,0.4899,24.2579,0.4899,0.4863,0.4899,0.1744,0.0,5.8604,0.1744,1.0,1.0,0.0,0.139
2.3437,2.3388,2.3417,2.3405,8.5,8.5781,0.0516,82.3166,32.2912,0.1939,5.2913,0.4521,0.5408,0.4366,2.3372,0.3926,24.5279,0.3926,0.4366,0.3926,0.1873,0.0,9.491,0.1873,1.0,1.0,0.0,0.144
2.3342,2.3237,2.326,2.3254,8.5,8.6016,0.0376,81.8046,36.2152,0.18,5.2209,0.4464,0.5495,0.4306,2.3241,0.3693,24.7979,0.3693,0.4306,0.3693,0.1945,0.0,10.0873,0.1945,1.0,1.0,0.0,0.1767
2.3349,2.3224,2.3226,2.3256,8.5,8.5781,0.0259,81.4205,40.3967,0.167,5.1868,0.4647,0.5558,0.4463,2.3242,0.3897,25.0669,0.3897,0.4463,0.3897,0.1944,0.0,7.9129,0.1944,1.0,1.0,0.0,0.2116
2.3471,2.3406,2.3368,2.3424,8.5,8.625,0.0234,81.3763,45.5945,0.1628,5.181,0.5429,0.5687,0.5489,2.3412,0.597,24.7858,0.597,0.5489,0.597,0.1852,0.0,4.0512,0.1852,1.0,1.0,0.0,0.2549
2.3677,2.374,2.3658,2.3681,8.5,8.5781,0.031,81.6689,48.2414,0.167,5.1935,0.625,0.5906,0.6846,2.3695,0.8172,24.5048,0.8172,0.6846,0.8172,0.162,0.0,1.8671,0.1697,1.0,0.9547,0.0,0.277
2.389,2.4097,2.398,2.3929,8.5,8.6016,0.0442,81.9693,46.0354,0.1707,5.2218,0.6927,0.6163,0.7318,2.3979,0.8466,24.2233,0.8466,0.7318,0.8466,0.1542,0.0,1.1386,0.1542,1.0,1.0,0.0,0.2586
2.4011,2.43,2.418,2.4082,8.5,8.6016,0.0569,82.1161,45.8288,0.1814,5.2507,0.7105,0.6297,0.7422,2.4139,0.8585,23.6967,0.8585,0.7422,0.8585,0.1454,0.0,0.8121,0.1454,1.0,1.0,0.0,0.2568
2.3983,2.4255,2.4163,2.4091,8.5,8.625,0.0628,82.1258,49.9832,0.1907,5.2751,0.689,0.6384,0.7299,2.41,0.8426,23.1701,0.8426,0.7299,0.8426,0.1475,0.0,0.6961,0.1475,1.0,1.0,0.0,0.2915
2.3841,2.4048,2.3986,2.3983,8.5,8.625,0.0595,81.9604,51.4087,0.1905,5.324,0.6463,0.6461,0.6791,2.3931,0.724,22.6434,0.724,0.6791,0.724,0.1568,0.0,0.9278,0.1568,1.0,1.0,0.0,0.3035
2.3722,2.3865,2.3809,2.3866,8.5,8.5781,0.0485,81.3916,46.71,0.1802,5.4493,0.6006,0.6621,0.6117,2.3793,0.5661,22.0945,0.5661,0.6117,0.5661,0.1643,0.0,1.6449,0.1643,1.0,1.0,0.0,0.2643
2.3802,2.3875,2.381,2.3896,8.5,8.5781,0.0358,80.8083,42.0908,0.1581,5.6679,0.5795,0.686,0.5688,2.3842,0.4706,21.5455,0.4706,0.5688,0.4706,0.1617,0.0,1.9326,0.1617,1.0,1.0,0.0,0.2258
2.4214,2.4156,2.408,2.4184,8.5,8.6016,0.0301,80.2221,40.8084,0.1332,5.9248,0.5847,0.7015,0.5671,2.4157,0.4522,20.9972,0.4522,0.5671,0.4522,0.1445,0.0,1.0441,0.1445,1.0,1.0,0.0,0.2151
2.4856,2.4593,2.4525,2.4675,8.5,8.6484,0.0361,79.6447,40.0322,0.1181,6.0975,0.6165,0.7142,0.592,2.4657,0.4766,20.8416,0.4766,0.592,0.4766,0.1172,0.0,0.3653,0.1172,1.0,1.0,0.0683,0.2086
2.5473,2.5012,2.4976,2.5192,8.5,8.625,0.0493,78.7918,37.3446,0.1103,6.1411,0.6784,0.731,0.6804,2.5139,0.588,20.6861,0.588,0.6804,0.588,0.0908,0.0,0.1484,0.0908,0.0,1.0,0.1927,0.1862
2.5852,2.5301,2.5308,2.556,8.5,8.6719,0.0612,77.8036,35.361,0.104,6.1086,0.7961,0.7552,0.8833,2.5461,0.9855,20.5307,0.9855,0.8833,0.9855,0.0732,0.0,0.082,0.0732,0.0,1.0,0.2874,0.1697
2.5939,2.5445,2.5487,2.5713,8.5,8.625,0.0676,76.7895,31.3276,0.1061,6.0813,0.944,0.7824,1.0515,2.5604,1.5504,20.4924,1.5504,1.0515,1.5504,0.0654,0.0,0.0757,0.0654,0.0,1.0,0.3746,0.1361
2.5827,2.5483,2.5541,2.57,8.5,8.625,0.0694,75.6544,31.7403,0.1077,6.0716,1.0991,0.8317,1.2903,2.5615,2.0418,20.4541,2.0418,1.2903,2.0418,0.0648,0.0,0.0721,0.0648,0.0,1.0,0.3716,0.1395
